Mtest4,false,1527501600658
Present,231,1527504460935
sensor0_Temperature,26.48,1527504461227
sensor0_Humidity,43.37600140415982,1527504461228
sensor0_Brightness,67.0,1527504461228
sensor1_Temperature,24.25,1527504461229
sensor1_Humidity,44.36256044896643,1527504461229
sensor1_Brightness,53.0,1527504461229
SoundWindow0,71.32482141897772,1527504463864
SoundWindow1,61.85827819793766,1527504463865
SoundCenter0,70.2142593614195,1527504466174
SoundCenter1,71.51024864776302,1527504466177
SoundCenter2,66.11573363978579,1527504466177
SoundWall0,70.28556077865305,1527504466922
SoundWall1,71.25951790648402,1527504466930
SoundWall2,70.07959897750108,1527504466944
sensor0_Temperature,26.48,1527504467523
sensor0_Humidity,43.37600140415982,1527504467524
sensor0_Brightness,67.0,1527504467524
sensor1_Temperature,24.25,1527504467525
sensor1_Humidity,44.36256044896643,1527504467525
sensor1_Brightness,53.0,1527504467526
SoundC,68.0998289029382,1527504470937
SoundC,68.0998289029382,1527504470937
Present,249,1527504470941
Present,249,1527504470941
sensor0_Temperature,26.48,1527504473832
sensor0_Humidity,43.37600140415982,1527504473833
sensor0_Brightness,67.0,1527504473833
sensor1_Temperature,24.25,1527504473834
sensor1_Humidity,44.36256044896643,1527504473834
sensor1_Brightness,53.0,1527504473835
SoundWindow0,71.58323702379246,1527504473864
SoundWindow1,62.25829388304446,1527504473865
SoundCenter0,69.58799691588226,1527504476174
SoundCenter1,71.22343047592697,1527504476176
SoundCenter2,65.82282736502057,1527504476177
SoundWall0,70.33943321859182,1527504476922
SoundWall1,71.57712137447204,1527504476930
SoundWall2,70.17118775051684,1527504476944
sensor0_Temperature,26.48,1527504480118
sensor0_Humidity,43.37600140415982,1527504480119
sensor0_Brightness,67.0,1527504480119
sensor1_Temperature,24.25,1527504480120
sensor1_Humidity,44.36256044896643,1527504480121
sensor1_Brightness,53.0,1527504480121
SoundC,78.6610829898935,1527504480945
SoundC,78.6610829898935,1527504480945
Present,255,1527504480949
Present,255,1527504480949
Mtest8,true,1527504481956
InferredPresence,false,1527504482960
InferredPresence,true,1527504482966
SoundWindow0,71.62103178276558,1527504483864
SoundWindow1,62.21498638681915,1527504483865
Aircon0Power,On,1527504484212
tiltTest_Pitch,5.49,1527504485197
tiltTest_Roll,-0.69,1527504485197
SoundCenter0,69.203454981301,1527504486174
SoundCenter1,71.12123961302316,1527504486177
SoundCenter2,66.05991255370944,1527504486178
sensor0_Temperature,26.48,1527504486414
sensor0_Humidity,43.37600140415982,1527504486414
sensor0_Brightness,67.0,1527504486415
sensor1_Temperature,24.25,1527504486415
sensor1_Humidity,44.36256044896643,1527504486415
sensor1_Brightness,53.0,1527504486416
SoundWall0,70.29908620337947,1527504486922
SoundWall1,71.7635316658395,1527504486931
SoundWall2,70.28465781298162,1527504486944
SoundC,73.45017003946069,1527504490954
SoundC,73.45017003946069,1527504490954
Present,239,1527504490957
Present,239,1527504490957
sensor0_Temperature,26.48,1527504492721
sensor0_Humidity,43.37600140415982,1527504492722
sensor0_Brightness,67.0,1527504492722
sensor1_Temperature,24.25,1527504492723
sensor1_Humidity,44.36256044896643,1527504492724
sensor1_Brightness,53.0,1527504492724
SoundWindow0,72.64101116411284,1527504493864
SoundWindow1,62.59710425162792,1527504493865
SoundCenter0,68.74542598016302,1527504496174
SoundCenter1,71.22119891273933,1527504496176
SoundCenter2,66.22002687439483,1527504496177
SoundWall0,70.9567023069457,1527504496922
SoundWall1,72.79008621919183,1527504496930
SoundWall2,71.09306743513001,1527504496941
sensor0_Temperature,26.48,1527504499019
sensor0_Humidity,43.37600140415982,1527504499019
sensor0_Brightness,67.0,1527504499020
sensor1_Temperature,24.25,1527504499021
sensor1_Humidity,44.36256044896643,1527504499021
sensor1_Brightness,53.0,1527504499022
tiltAircon1_Pitch,-153.0,1527504500197
tiltAircon1_Roll,177.84,1527504500197
SoundC,69.60540278108363,1527504500959
SoundC,69.60540278108363,1527504500959
Present,254,1527504500962
Present,254,1527504500962
Mtest9,false,1527504502197
SoundWindow0,73.1982907864612,1527504503864
SoundWindow1,63.07850309471648,1527504503865
sensor0_Temperature,26.48,1527504505307
sensor0_Humidity,43.37600140415982,1527504505307
sensor0_Brightness,67.0,1527504505308
sensor1_Temperature,24.25,1527504505308
sensor1_Humidity,44.36256044896643,1527504505309
sensor1_Brightness,53.0,1527504505309
SoundCenter0,68.56827191981363,1527504506174
SoundCenter1,71.3014325254551,1527504506177
SoundCenter2,65.63917955576281,1527504506178
SoundWall0,71.40269908107572,1527504506922
SoundWall1,72.9906546469745,1527504506930
SoundWall2,70.71303719206158,1527504506944
SoundC,79.48080653810413,1527504510965
SoundC,79.48080653810413,1527504510965
Present,222,1527504510967
Present,222,1527504510967
sensor0_Temperature,26.48,1527504511608
sensor0_Humidity,43.37600140415982,1527504511609
sensor0_Brightness,67.0,1527504511609
sensor1_Temperature,24.25,1527504511610
sensor1_Humidity,44.36256044896643,1527504511610
sensor1_Brightness,53.0,1527504511610
tiltAircon0_Pitch,-147.31,1527504512197
tiltAircon0_Roll,178.4,1527504512197
Mtest8,true,1527504512197
SoundWindow0,73.44010293325769,1527504513864
SoundWindow1,63.628578849400256,1527504513866
Aircon1Power,On,1527504514318
Aircon0Power,On,1527504514319
Mtest6,true,1527504514697
SoundCenter0,68.93540999050161,1527504516174
SoundCenter1,71.88129498927417,1527504516176
SoundCenter2,66.2643220532065,1527504516177
SoundWall0,71.44520124229301,1527504516922
SoundWall1,73.57080307130067,1527504516930
SoundWall2,71.88983645577513,1527504516944
sensor0_Temperature,26.48,1527504517931
sensor0_Humidity,43.37600140415982,1527504517932
sensor0_Brightness,67.0,1527504517932
sensor1_Temperature,24.25,1527504517932
sensor1_Humidity,44.36256044896643,1527504517933
sensor1_Brightness,53.0,1527504517933
SoundC,70.0787016850011,1527504520971
SoundC,70.0787016850011,1527504520971
Present,218,1527504520974
Present,218,1527504520974
SoundWindow0,72.80098050374805,1527504523864
SoundWindow1,63.16037241881195,1527504523866
sensor0_Temperature,26.48,1527504524218
sensor0_Humidity,43.37600140415982,1527504524219
sensor0_Brightness,67.0,1527504524219
sensor1_Temperature,24.25,1527504524220
sensor1_Humidity,44.36256044896643,1527504524220
sensor1_Brightness,53.0,1527504524221
SoundCenter0,68.3601392417642,1527504526174
SoundCenter1,71.55549253503816,1527504526177
SoundCenter2,65.89121657702528,1527504526178
SoundWall0,71.34981695352614,1527504526922
SoundWall1,73.49350372831526,1527504526930
SoundWall2,71.49833951466198,1527504526944
sensor0_Temperature,26.48,1527504530510
sensor0_Humidity,43.37600140415982,1527504530511
sensor0_Brightness,67.0,1527504530512
sensor1_Temperature,24.25,1527504530513
sensor1_Humidity,44.36256044896643,1527504530513
sensor1_Brightness,53.0,1527504530514
SoundC,69.11838317407611,1527504530977
SoundC,69.11838317407611,1527504530977
Present,238,1527504530980
Present,238,1527504530980
SoundWindow0,72.8206012716175,1527504533864
SoundWindow1,63.055642519085225,1527504533866
SoundCenter0,68.57862941652637,1527504536174
SoundCenter1,71.74799147111592,1527504536176
SoundCenter2,66.29667887262931,1527504536177
sensor0_Temperature,26.48,1527504536813
sensor0_Humidity,43.37600140415982,1527504536813
sensor0_Brightness,67.0,1527504536814
sensor1_Temperature,24.25,1527504536814
sensor1_Humidity,44.36256044896643,1527504536814
sensor1_Brightness,53.0,1527504536815
SoundWall0,71.61867208164061,1527504536922
SoundWall1,73.33340646875509,1527504536930
SoundWall2,71.36906561381736,1527504536945
SoundC,79.74539468352583,1527504540984
SoundC,79.74539468352583,1527504540984
Present,225,1527504540987
Present,225,1527504540987
sensor0_Temperature,26.48,1527504543106
sensor0_Humidity,43.37600140415982,1527504543107
sensor0_Brightness,67.0,1527504543107
sensor1_Temperature,24.25,1527504543108
sensor1_Humidity,44.36256044896643,1527504543108
sensor1_Brightness,53.0,1527504543109
SoundWindow0,73.3372662122795,1527504543864
SoundWindow1,63.23292557292131,1527504543866
Mtest6,true,1527504544945
tiltTest_Pitch,5.5,1527504545945
tiltTest_Roll,-0.75,1527504545945
SoundCenter0,69.28491855761905,1527504546174
SoundCenter1,71.92457519160375,1527504546176
SoundCenter2,66.48393438236775,1527504546176
SoundWall0,71.40192371636859,1527504546922
SoundWall1,73.04380395573327,1527504546930
SoundWall2,71.1554689774425,1527504546944
Mtest8,false,1527504548866
sensor0_Temperature,26.48,1527504549399
sensor0_Humidity,43.37600140415982,1527504549399
sensor0_Brightness,67.0,1527504549400
sensor1_Temperature,24.25,1527504549401
sensor1_Humidity,44.36256044896643,1527504549402
sensor1_Brightness,53.0,1527504549402
SoundC,70.987085069563,1527504550992
SoundC,70.987085069563,1527504550992
Present,262,1527504550995
Present,262,1527504550995
seat5BOccupied,true,1527504551866
totalSeatCount,7,1527504551866
SoundWindow0,73.06000001481048,1527504553864
SoundWindow1,64.13254687272646,1527504553866
sensor0_Temperature,26.48,1527504555704
sensor0_Humidity,43.37600140415982,1527504555704
sensor0_Brightness,67.0,1527504555705
sensor1_Temperature,24.25,1527504555706
sensor1_Humidity,44.36256044896643,1527504555706
sensor1_Brightness,53.0,1527504555707
SoundCenter0,70.25379185687393,1527504556174
SoundCenter1,72.30707317931267,1527504556177
SoundCenter2,66.14450177230543,1527504556178
SoundWall0,71.44412336506998,1527504556922
SoundWall1,72.63455824065059,1527504556930
SoundWall2,71.27136819947569,1527504556941
SoundC,70.987085069563,1527504560998
SoundC,70.987085069563,1527504560998
Present,258,1527504561001
Present,258,1527504561001
tiltAircon1_Pitch,-152.63,1527504561059
tiltAircon1_Roll,178.32,1527504561059
sensor0_Temperature,26.48,1527504562013
sensor0_Humidity,43.37600140415982,1527504562014
sensor0_Brightness,67.0,1527504562015
sensor1_Temperature,24.25,1527504562015
sensor1_Humidity,44.36256044896643,1527504562015
sensor1_Brightness,53.0,1527504562016
SoundWindow0,73.26520303550177,1527504563864
SoundWindow1,65.23541755989996,1527504563866
SoundCenter0,71.49017368535632,1527504566174
SoundCenter1,72.44408455234628,1527504566177
SoundCenter2,66.9322706653019,1527504566178
SoundWall0,71.63056596603313,1527504566922
SoundWall1,73.11761013972388,1527504566930
SoundWall2,72.01173074846989,1527504566944
sensor0_Temperature,26.48,1527504568335
sensor0_Humidity,43.37600140415982,1527504568335
sensor0_Brightness,67.0,1527504568336
sensor1_Temperature,24.25,1527504568336
sensor1_Humidity,44.36256044896643,1527504568336
sensor1_Brightness,53.0,1527504568337
SoundC,78.6610829898935,1527504571004
SoundC,78.6610829898935,1527504571004
Present,249,1527504571007
Present,249,1527504571007
Mtest8,true,1527504572059
tiltAircon0_Pitch,-146.39,1527504572059
tiltAircon0_Roll,178.38,1527504572059
SoundWindow0,72.80412257917818,1527504573864
SoundWindow1,65.36732855488891,1527504573866
Aircon1Power,On,1527504574163
Aircon0Power,On,1527504574209
sensor0_Temperature,26.48,1527504574633
sensor0_Humidity,43.37600140415982,1527504574634
sensor0_Brightness,67.0,1527504574634
sensor1_Temperature,24.25,1527504574635
sensor1_Humidity,44.36256044896643,1527504574635
sensor1_Brightness,53.0,1527504574636
SoundCenter0,71.58320091228549,1527504576174
SoundCenter1,72.16870726843763,1527504576177
SoundCenter2,66.42903500462401,1527504576178
SoundWall0,72.10340574894411,1527504576922
SoundWall1,73.01612528921943,1527504576930
SoundWall2,71.01325013304525,1527504576945
sensor0_Temperature,26.48,1527504580947
sensor0_Humidity,43.37600140415982,1527504580947
sensor0_Brightness,67.0,1527504580947
sensor1_Temperature,24.25,1527504580948
sensor1_Humidity,44.36256044896643,1527504580948
sensor1_Brightness,53.0,1527504580948
SoundC,78.09150302019039,1527504581012
SoundC,78.09150302019039,1527504581012
Present,259,1527504581015
Present,259,1527504581015
Mtest6,false,1527504581309
SoundWindow0,73.08960071427613,1527504583864
SoundWindow1,65.55717756323594,1527504583866
SoundCenter0,72.12898973081256,1527504586174
SoundCenter1,72.59733670887564,1527504586177
SoundCenter2,67.27555544503362,1527504586178
SoundWall0,71.98048384169334,1527504586922
SoundWall1,73.07300207870449,1527504586930
SoundWall2,71.75323544474904,1527504586944
sensor0_Temperature,26.48,1527504587239
sensor0_Humidity,43.37600140415982,1527504587240
sensor0_Brightness,67.0,1527504587241
sensor1_Temperature,24.25,1527504587242
sensor1_Humidity,44.36256044896643,1527504587243
sensor1_Brightness,53.0,1527504587243
SoundC,72.66858725677886,1527504591017
SoundC,72.66858725677886,1527504591017
Present,221,1527504591020
Present,221,1527504591020
sensor0_Temperature,26.48,1527504593563
sensor0_Humidity,43.37600140415982,1527504593564
sensor0_Brightness,67.0,1527504593565
sensor1_Temperature,24.25,1527504593566
sensor1_Humidity,44.36256044896643,1527504593566
sensor1_Brightness,53.0,1527504593567
SoundWindow0,72.78679617255803,1527504593864
SoundWindow1,65.74236764331576,1527504593866
SoundCenter0,72.67432981021821,1527504596174
SoundCenter1,72.75433868612063,1527504596177
SoundCenter2,67.63478901420395,1527504596178
SoundWall0,71.7490990540654,1527504596922
SoundWall1,73.3274859236598,1527504596930
SoundWall2,72.53440369502079,1527504596944
sensor0_Temperature,26.48,1527504599856
sensor0_Humidity,43.37600140415982,1527504599856
sensor0_Brightness,67.0,1527504599857
sensor1_Temperature,24.25,1527504599858
sensor1_Humidity,44.36256044896643,1527504599858
sensor1_Brightness,53.0,1527504599859
SoundC,70.5390318503356,1527504601025
SoundC,70.5390318503356,1527504601025
Present,218,1527504601029
Present,218,1527504601029
Mtest8,true,1527504602309
SoundWindow0,71.71930986952134,1527504603864
SoundWindow1,65.18986137467958,1527504603865
tiltTest_Pitch,5.45,1527504605167
tiltTest_Roll,-0.92,1527504605167
sensor0_Temperature,26.48,1527504606162
sensor0_Humidity,43.37600140415982,1527504606162
sensor0_Brightness,67.0,1527504606162
sensor1_Temperature,24.25,1527504606162
sensor1_Humidity,44.36256044896643,1527504606162
sensor1_Brightness,53.0,1527504606163
SoundCenter0,72.4269116281546,1527504606174
SoundCenter1,72.75335837404738,1527504606177
SoundCenter2,67.81206556485331,1527504606178
SoundWall0,71.90199359105958,1527504606922
SoundWall1,73.72231808132133,1527504606930
SoundWall2,73.18753889709015,1527504606944
SoundC,70.0787016850011,1527504611034
SoundC,70.0787016850011,1527504611034
Present,255,1527504611038
Present,255,1527504611038
sensor0_Temperature,26.48,1527504612456
sensor0_Humidity,43.37600140415982,1527504612456
sensor0_Brightness,67.0,1527504612457
sensor1_Temperature,24.25,1527504612458
sensor1_Humidity,44.36256044896643,1527504612458
sensor1_Brightness,53.0,1527504612459
SoundWindow0,71.53222743146459,1527504613864
SoundWindow1,64.53999367325233,1527504613865
SoundCenter0,72.47975448594778,1527504616174
SoundCenter1,72.9317917345471,1527504616177
SoundCenter2,68.67412078203496,1527504616178
SoundWall0,71.70480149451673,1527504616922
SoundWall1,73.87290847936566,1527504616930
SoundWall2,72.46013304120908,1527504616942
sensor0_Temperature,26.48,1527504618758
sensor0_Humidity,43.37600140415982,1527504618759
sensor0_Brightness,67.0,1527504618759
sensor1_Temperature,24.25,1527504618760
sensor1_Humidity,44.36256044896643,1527504618760
sensor1_Brightness,53.0,1527504618761
SoundC,73.45017003946069,1527504621043
SoundC,73.45017003946069,1527504621043
Present,174,1527504621047
Present,174,1527504621047
tiltAircon1_Pitch,-153.94,1527504621167
tiltAircon1_Roll,175.23,1527504621167
SoundWindow0,71.22444895891076,1527504623864
SoundWindow1,63.860295087372734,1527504623865
sensor0_Temperature,26.48,1527504625076
sensor0_Humidity,43.37600140415982,1527504625077
sensor0_Brightness,67.0,1527504625078
sensor1_Temperature,24.25,1527504625079
sensor1_Humidity,44.36256044896643,1527504625080
sensor1_Brightness,53.0,1527504625080
SoundCenter0,71.6447521676817,1527504626174
